ticker,exchange,assetType,priceCurrency,startDate,endDate
GLYYY,PINK,Stock,USD,2012-02-29,2019-11-15
GLZNF,OTCGREY,Stock,USD,,
GM,NYSE,Stock,USD,2010-11-18,2019-11-29
GM-WS-A,NYSE,Stock,USD,2016-01-04,2016-07-01
GM-WS-B,NYSE,Stock,USD,2010-11-18,2019-07-05
GM-WS-C,,Stock,USD,,
GM1,NYSE,Stock,USD,,
GMAAX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-29
GMAB,NASDAQ,Stock,USD,2009-06-01,2019-11-29
GMACX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-29
GMAGX,NMFQS,Mutual Fund,USD,2019-05-24,2019-11-29
GMAIX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-29
GMALF,PINK,Stock,USD,2017-12-18,2019-10-30
GMALY,PINK,Stock,USD,2009-08-04,2019-11-29
GMAMX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMAN,NASDAQ,ETF,USD,2019-03-07,2019-11-29
GMAN1,,Stock,USD,,
GMANQ,PINK,Stock,USD,2010-08-05,2017-11-15
GMAPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMARX,NMFQS,Mutual Fund,USD,2004-01-02,2019-11-29
GMBAX,NMFQS,Mutual Fund,USD,2001-01-02,2019-11-29
GMBB,PINK,Stock,USD,2018-11-13,2019-11-19
GMBEQ,OTCGREY,Stock,USD,2018-03-06,2019-09-23
GMBKF,OTCGREY,Stock,USD,2019-06-11,2019-06-11
GMBL,OTCQB,Stock,USD,2016-01-26,2019-11-29
GMBPX,NMFQS,Mutual Fund,USD,2018-05-10,2019-11-29
GMBXF,PINK,Stock,USD,2007-07-13,2019-11-29
GMBXX,NMFQS,Mutual Fund,USD,,
GMCAX,NMFQS,Mutual Fund,USD,2012-01-03,2019-11-29
GMCC,,Stock,USD,,
GMCCX,NMFQS,Mutual Fund,USD,2004-01-02,2019-11-29
GMCDX,NMFQS,Mutual Fund,USD,1995-01-03,2019-11-29
GMCEX,NMFQS,Mutual Fund,USD,1998-01-02,2017-11-10
GMCFX,NMFQS,Mutual Fund,USD,1999-01-04,2019-11-29
GMCI,PINK,Stock,USD,2014-04-03,2017-08-28
GMCIX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMCMX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMCOX,NMFQS,Mutual Fund,USD,2002-01-02,2019-11-29
GMCPX,NMFQS,Mutual Fund,USD,2018-05-10,2019-11-29
GMCQX,NMFQS,Mutual Fund,USD,2004-01-02,2019-11-29
GMCR,NASDAQ,Stock,USD,2001-01-12,2016-03-04
GMCRX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMCUX,NMFQS,Mutual Fund,USD,2016-01-04,2019-11-29
GMCXX,NMFQS,Mutual Fund,USD,,
GMDA,NASDAQ,Stock,USD,2018-10-26,2019-11-29
GMDFX,NMFQS,Mutual Fund,USD,1999-01-04,2019-11-29
GMDIX,NMFQS,Mutual Fund,USD,2005-01-03,2019-11-29
GMDMF,PINK,Stock,USD,2016-02-16,2019-11-29
GMDP,OTCMKTS,Stock,USD,2002-11-25,2019-10-31
GMDPX,NMFQS,Mutual Fund,USD,2018-05-10,2019-11-29
GMDRX,NMFQS,Mutual Fund,USD,2004-01-02,2019-11-29
GMDTF,PINK,Stock,USD,2007-07-13,2019-11-29
GMDYX,NMFQS,Mutual Fund,USD,2002-01-02,2019-11-29
GMDZX,NMFQS,Mutual Fund,USD,2002-01-02,2019-11-29
GME,NYSE,Stock,USD,2002-02-13,2019-11-29
GMED,NYSE,Stock,USD,2012-08-03,2019-11-29
GMED1,NASDAQ,Stock,USD,,
GMEFF,OTCMKTS,Stock,USD,2017-12-21,2018-11-30
GMEFX,NMFQS,Mutual Fund,USD,1999-01-04,2019-11-29
GMEI,PINK,Stock,USD,2000-03-24,2019-06-27
GMELF,OTCMKTS,Stock,USD,2017-10-23,2019-10-03
GMELY,PINK,Stock,USD,2016-02-09,2019-11-29
GMEMX,NMFQS,Mutual Fund,USD,1997-01-02,2019-11-29
GMEPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMEQX,NMFQS,Mutual Fund,USD,2016-08-09,2019-11-29
GMER,OTCQB,Stock,USD,2011-05-05,2019-11-27
GMET,NASDAQ,Stock,USD,2016-01-05,2018-12-21
GMETP,PINK,Stock,USD,2011-03-24,2018-12-24
GMETX,NMFQS,Mutual Fund,USD,,
GMEV,PINK,Stock,USD,2011-03-18,2019-11-27
GMF,NYSE ARCA,ETF,USD,2007-03-23,2019-11-29
GMFAX,NMFQS,Mutual Fund,USD,2015-01-02,2016-12-27
GMFCX,NMFQS,Mutual Fund,USD,2015-01-02,2016-12-27
GMFFX,NMFQS,Mutual Fund,USD,1998-01-09,2017-11-10
GMFL,OTCBB,ETF,USD,2017-06-20,2019-02-21
GMFPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMFRX,NMFQS,Mutual Fund,USD,1996-07-10,2017-11-10
GMFS,NYSE ARCA,ETF,USD,2012-01-12,2015-03-18
GMFSX,NMFQS,Mutual Fund,USD,1996-01-31,2019-08-22
GMFYX,NMFQS,Mutual Fund,USD,2015-01-02,2016-12-27
GMFZX,NMFQS,Mutual Fund,USD,2007-01-03,2019-11-29
GMGBX,NMFQS,Mutual Fund,USD,1996-01-02,2017-01-31
GMGC,NASDAQ,Stock,USD,,
GMGEX,NMFQS,Mutual Fund,USD,1997-01-02,2019-11-29
GMGI,PINK,Stock,USD,2009-10-30,2019-11-29
GMGLF,PINK,Stock,USD,2017-02-01,2019-11-29
GMGLX,NMFQS,Mutual Fund,USD,2011-04-05,2015-10-08
GMGSF,PINK,Stock,USD,2012-11-27,2019-11-29
GMGXX,NMFQS,Mutual Fund,USD,,
GMGYX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GMGZX,NMFQS,Mutual Fund,USD,2012-01-03,2019-11-29
GMHBX,NMFQS,Mutual Fund,USD,1995-01-03,2017-11-10
GMHI,NASDAQ,Stock,USD,2019-03-25,2019-11-29
GMHIU,NASDAQ,Stock,USD,2019-02-01,2019-11-29
GMHIW,NASDAQ,Stock,USD,2019-03-25,2019-11-29
GMHLF,PINK,Stock,USD,2009-10-14,2019-11-29
GMHLY,PINK,Stock,USD,2009-10-14,2019-11-29
GMHPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMHYX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GMHZX,NMFQS,Mutual Fund,USD,2007-01-03,2019-11-29
GMIAX,NMFQS,Mutual Fund,USD,2005-01-03,2019-11-29
GMIBX,NMFQS,Mutual Fund,USD,1993-12-22,2017-01-23
GMICF,PINK,Stock,USD,2009-07-27,2019-11-29
GMICX,NMFQS,Mutual Fund,USD,1997-01-02,2019-11-29
GMIDX,NMFQS,Mutual Fund,USD,2018-02-20,2019-11-29
GMIEX,NMFQS,Mutual Fund,USD,2003-01-02,2018-12-11
GMIFX,NMFQS,Mutual Fund,USD,2012-01-03,2019-11-29
GMIL,,Stock,USD,,
GMIMX,NMFQS,Mutual Fund,USD,2005-01-03,2019-11-29
GMIRX,NMFQS,Mutual Fund,USD,2004-01-02,2018-12-12
GMISX,NMFQS,Mutual Fund,USD,1992-01-02,2018-02-26
GMIXX,NMFQS,Mutual Fund,USD,,
GMIZX,NMFQS,Mutual Fund,USD,2007-01-03,2017-02-10
GMJPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMK,NYSE,Stock,USD,1998-11-06,2015-09-04
GMKKY,OTCGREY,Stock,USD,2019-05-16,2019-07-30
GMKPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GML,NYSE ARCA,ETF,USD,2007-03-23,2017-08-01
GMLFX,NMFQS,Mutual Fund,USD,2017-06-12,2018-02-02
GMLGX,NMFQS,Mutual Fund,USD,2002-01-02,2019-11-29
GMLI,OTCMKTS,Stock,USD,2005-07-05,2011-07-11
GMLP,NASDAQ,Stock,USD,2011-04-08,2019-11-29
GMLPP,NASDAQ,Stock,USD,2017-10-25,2019-11-29
GMLPX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMLVX,NMFQS,Mutual Fund,USD,2002-01-02,2019-11-29
GMLXX,NMFQS,Mutual Fund,USD,,
GMM,NYSE ARCA,ETF,USD,2007-03-23,2017-10-13
GMMAX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-29
GMMB,NYSE ARCA,ETF,USD,2010-02-02,2017-07-31
GMMCX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-29
GMMFX,NMFQS,Mutual Fund,USD,2018-03-21,2019-11-29
GMMIX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-29
GMMNF,OTCGREY,Stock,USD,2017-10-31,2019-11-15
GMMPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMMRX,NMFQS,Mutual Fund,USD,2004-01-02,2019-11-29
GMMTX,NMFQS,Mutual Fund,USD,,
GMMVF,OTCMKTS,Stock,USD,2018-01-31,2019-06-10
GMMXX,NMFQS,Mutual Fund,USD,,
GMNAX,NMFQS,Mutual Fund,USD,2019-05-20,2019-11-29
GMNCX,NMFQS,Mutual Fund,USD,2019-05-20,2019-11-29
GMND,PINK,Stock,USD,2017-10-13,2019-11-27
GMNFF,PINK,Stock,USD,2007-07-16,2019-11-29
GMNFX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GMNI,NASDAQ,Stock,USD,2004-07-19,2019-11-29
GMNIX,NMFQS,Mutual Fund,USD,2014-01-02,2018-11-13
GMNNF,PINK,Stock,USD,2019-07-31,2019-07-31
GMNPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMNRX,NMFQS,Mutual Fund,USD,2014-01-02,2018-11-13
GMNTF,OTCGREY,Stock,USD,2008-07-01,2019-07-24
GMNXX,NMFQS,Mutual Fund,USD,,
GMNZF,OTCMKTS,Stock,USD,2017-10-23,2017-10-24
GMO,NYSE,Stock,USD,2005-02-17,2019-11-29
GMOAX,NMFQS,Mutual Fund,USD,,
GMOBX,NMFQS,Mutual Fund,USD,2010-01-04,2019-11-29
GMODX,NMFQS,Mutual Fund,USD,2012-01-03,2019-11-29
GMOEX,NMFQS,Mutual Fund,USD,1994-01-03,2019-11-29
GMOFX,NMFQS,Mutual Fund,USD,1984-08-31,2017-11-10
GMOHX,NMFQS,Mutual Fund,USD,,
GMOIX,NMFQS,Mutual Fund,USD,1990-01-02,2019-11-29
GMOKX,NMFQS,Mutual Fund,USD,2013-01-02,2019-11-29
GMOLX,NMFQS,Mutual Fund,USD,2019-11-05,2019-11-29
GMOM,NYSE ARCA,ETF,USD,2014-11-04,2019-11-29
GMOOF,OTCMKTS,Stock,USD,2018-05-09,2018-05-09
GMOPX,NMFQS,Mutual Fund,USD,2012-01-03,2017-09-22
GMOTX,NMFQS,Mutual Fund,USD,2002-10-04,2017-11-10
GMOXX,NMFQS,Mutual Fund,USD,,
GMOYF,PINK,Stock,USD,2016-06-03,2019-11-29
GMP,NYSE,Stock,USD,,
GMPPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMPSX,NMFQS,Mutual Fund,USD,,
GMPUF,PINK,Stock,USD,2019-02-27,2019-10-04
GMPW,OTCMKTS,Stock,USD,2007-08-31,2019-11-26
GMPXF,PINK,Stock,USD,2009-05-28,2019-11-29
GMPXX,NMFQS,Mutual Fund,USD,,
GMQAX,NMFQS,Mutual Fund,USD,2015-01-02,2018-12-28
GMQPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMQXX,NMFQS,Mutual Fund,USD,,
GMR,NYSE,Stock,USD,,
GMRAX,NMFQS,Mutual Fund,USD,2000-01-03,2019-11-29
GMRCX,NMFQS,Mutual Fund,USD,2004-01-02,2019-11-29
GMRE,NYSE,Stock,USD,2016-06-29,2019-11-29
GMRE-P-A,NYSE,Stock,USD,2017-09-14,2019-11-29
GMREX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GMRIX,NMFQS,Mutual Fund,USD,2000-01-03,2019-11-29
GMRPX,NMFQS,Mutual Fund,USD,2013-01-02,2019-11-29
GMRRQ,OTCBB,Stock,USD,2011-11-17,2013-05-28
GMRRX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-29
GMRSF,OTCMKTS,Stock,USD,2018-02-01,2019-10-24
GMRTX,NMFQS,Mutual Fund,USD,1999-01-04,2019-11-29
GMRVX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GMRXX,NMFQS,Mutual Fund,USD,,
GMS,NYSE,Stock,USD,2016-05-26,2019-11-29
GMSAX,NMFQS,Mutual Fund,USD,2013-01-02,2019-11-29
GMSC,OTCMKTS,Stock,USD,2017-10-18,2019-11-22
GMSCX,NMFQS,Mutual Fund,USD,2013-01-02,2019-11-29
GMSDX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMSEX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMSHX,NMFQS,Mutual Fund,USD,2013-01-02,2019-11-29
GMSJX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMSKX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMSLX,NMFQS,Mutual Fund,USD,2014-01-02,2019-11-29
GMSMX,NMFQS,Mutual Fund,USD,2002-01-02,2019-11-29
GMSRX,NMFQS,Mutual Fund,USD,2008-01-02,2019-11-29
GMSSX,NMFQS,Mutual Fund,USD,2013-01-02,2019-11-29
GMST,,Stock,USD,,
GMSWX,NMFQS,Mutual Fund,USD,2018-04-30,2019-11-29
GMSXX,NMFQS,Mutual Fund,USD,,
GMT,NYSE,Stock,USD,,
GMTA,NYSE,Stock,USD,2016-05-18,2019-11-29
GMTA1,,Stock,USD,,
GMTB,NYSE ARCA,ETF,USD,2010-02-02,2017-07-31
GMTC,NASDAQ,Stock,USD,,
GMTEX,NMFQS,Mutual Fund,USD,2002-01-02,2019-11-29
GMTFX,NMFQS,Mutual Fund,USD,2016-01-04,2017-09-28
GMTIX,NMFQS,Mutual Fund,USD,2016-01-04,2017-09-28
GMTPX,NMFQS,Mutual Fund,USD,2016-01-04,2017-09-28
GMTYX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GMTZX,NMFQS,Mutual Fund,USD,2007-01-03,2019-11-29
GMUAF,OTCGREY,Stock,USD,2017-10-31,2019-09-20
GMUAX,NMFQS,Mutual Fund,USD,2019-05-24,2019-11-29
GMUEX,NMFQS,Mutual Fund,USD,1990-01-02,2019-11-29
GMUI,PINK,Stock,USD,1996-08-23,2018-01-30
GMUPX,NMFQS,Mutual Fund,USD,2018-05-10,2019-11-29
GMVAX,NMFQS,Mutual Fund,USD,2015-01-02,2019-11-29
GMVCX,NMFQS,Mutual Fund,USD,2015-01-02,2019-11-29
GMVHF,PINK,Stock,USD,2005-03-08,2019-11-27
GMVI,PINK,Stock,USD,2017-09-25,2018-06-26
GMVID,PINK,Stock,USD,2018-06-29,2018-07-24
GMVIX,NMFQS,Mutual Fund,USD,2015-01-02,2019-11-29
GMVMF,OTCGREY,Stock,USD,2010-09-16,2019-11-29
GMVP,OTCQB,Stock,USD,2017-09-22,2019-11-29
GMVPX,NMFQS,Mutual Fund,USD,2018-05-10,2019-11-29
GMVRX,NMFQS,Mutual Fund,USD,2015-01-02,2019-11-29
GMVTX,NMFQS,Mutual Fund,USD,,
GMW,NYSE,Stock,USD,,
GMWAX,NMFQS,Mutual Fund,USD,1997-01-02,2019-11-29
GMWEX,NMFQS,Mutual Fund,USD,2002-01-02,2019-11-29
GMWKF,PINK,Stock,USD,2007-07-19,2019-11-29
GMWPX,NMFQS,Mutual Fund,USD,2018-05-10,2019-11-29
GMWRX,NMFQS,Mutual Fund,USD,2019-10-01,2019-11-29
GMWYX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GMWZX,NMFQS,Mutual Fund,USD,2007-01-03,2019-11-29
GMXAX,NMFQS,Mutual Fund,USD,2000-01-03,2019-11-29
GMXDF,PINK,Stock,USD,2008-06-27,2019-11-29
GMXIX,NMFQS,Mutual Fund,USD,2000-01-03,2019-11-29
GMXPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMXR,OTCBB,Stock,USD,,
GMXRQ,NYSE,Stock,USD,2013-04-01,2014-02-03
GMXRX,NMFQS,Mutual Fund,USD,2008-01-02,2019-11-29
GMYOY,PINK,Stock,USD,2014-06-20,2019-11-15
GMYPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMYTF,OTCGREY,Stock,USD,2019-07-30,2019-11-26
GMYXX,NMFQS,Mutual Fund,USD,,
GMYYF,OTCMKTS,Stock,USD,2017-09-22,2018-10-23
GMYYX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GMZ,NYSE,ETF,USD,2013-11-26,2019-11-29
GMZP,OTCGREY,Stock,USD,2004-05-24,2019-11-18
GMZPX,NMFQS,Mutual Fund,USD,2018-05-07,2019-11-29
GMZXX,NMFQS,Mutual Fund,USD,,
GNAF,NYSE ARCA,ETF,USD,2018-08-02,2019-11-29
GNAL,OTCQB,Stock,USD,2013-03-01,2019-11-29
GNAT,NYSE ARCA,ETF,USD,2016-01-04,2016-09-30
GNBC,NASDAQ,Stock,USD,2014-08-08,2018-12-31
GNBF,PINK,Stock,USD,2001-07-13,2019-11-29
GNBOF,OTCGREY,Stock,USD,,
GNBT,OTCQB,Stock,USD,2010-10-21,2019-11-29
GNC,NYSE,Stock,USD,2011-04-01,2019-11-29
GNCA,NASDAQ,Stock,USD,2014-02-05,2019-11-29
GNCC,OTCMKTS,Stock,USD,2017-10-12,2019-11-26
GNCFX,NMFQS,Mutual Fund,USD,,
GNCGF,PINK,Stock,USD,2007-07-31,2019-11-29
GNCGY,PINK,Stock,USD,2007-07-19,2019-11-29
GNCI,NASDAQ,Stock,USD,,
GNCMA,NASDAQ,Stock,USD,1995-08-18,2018-03-19
GNCMB,OTCMKTS,Stock,USD,1997-01-06,2018-03-09
GNCNF,NASDAQ,Stock,USD,2017-09-27,2019-08-07
GNCP,PINK,Stock,USD,2017-10-09,2019-11-27
GND,,Stock,USD,,
GNDBX,NMFQS,Mutual Fund,USD,1998-01-02,2018-01-26
GNDCX,NMFQS,Mutual Fund,USD,1998-01-02,2019-11-29
GNDIF,PINK,Stock,USD,2007-08-03,2018-04-17
GNDIX,NMFQS,Mutual Fund,USD,2005-01-03,2019-11-29
GNDSX,NMFQS,Mutual Fund,USD,2017-06-12,2019-11-29
GNE,NYSE,Stock,USD,2011-10-26,2019-11-29
GNE-P-A,NYSE,Stock,USD,2014-09-22,2019-11-29
GNEIX,NMFQS,Mutual Fund,USD,2011-01-03,2018-02-09
GNENF,PINK,Stock,USD,2019-02-06,2019-11-11
GNERX,NMFQS,Mutual Fund,USD,2011-01-03,2018-02-09
GNET,NASDAQ,Stock,USD,,
GNET1,NASDAQ,Stock,USD,,
GNFIX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-29
GNFRX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-29
GNFT,NASDAQ,Stock,USD,2019-03-27,2019-11-29
GNFTF,PINK,Stock,USD,2014-01-27,2019-11-29
GNGBF,PINK,Stock,USD,2007-07-18,2019-11-29
GNGBY,PINK,Stock,USD,2011-06-23,2019-11-29
GNGR,PINK,Stock,USD,2008-12-02,2019-11-29
GNGT,PINK,Stock,USD,2006-05-11,2019-11-19
GNGTP,PINK,Stock,USD,2017-10-24,2017-10-27
GNGXF,OTCGREY,Stock,USD,2016-05-13,2019-11-29
GNGYF,OTCBB,Stock,USD,2016-03-28,2019-11-08
GNHAF,PINK,Stock,USD,2007-09-27,2019-11-29
GNHAY,OTCMKTS,Stock,USD,2017-10-05,2019-10-23
GNHRF,OTCMKTS,Stock,USD,2017-11-16,2019-11-15
GNI,NYSE,Stock,USD,1987-11-05,2015-04-14
GNID,OTCMKTS,Stock,USD,2016-01-04,2019-07-22
GNIIF,OTCMKTS,Stock,USD,2017-10-19,2019-07-26
GNIN,OTCMKTS,Stock,USD,2012-01-30,2019-05-13
GNK,NYSE,Stock,USD,2014-08-18,2019-11-29
GNKIX,NMFQS,Mutual Fund,USD,2012-01-03,2017-12-29
GNKWF,PINK,Stock,USD,2014-07-15,2019-11-29
GNL,NYSE,Stock,USD,2015-06-02,2019-11-29
GNL-P-A,NYSE,Stock,USD,2017-09-07,2019-11-29
GNL-P-B,PINK,Stock,USD,2019-11-21,2019-11-29
GNLAF,PINK,Stock,USD,2007-07-13,2019-11-29
GNLB,NASDAQ,Stock,USD,,
GNLIX,NMFQS,Mutual Fund,USD,2015-01-02,2017-04-28
GNLKQ,PINK,Stock,USD,2011-02-23,2019-11-19
GNLN,NASDAQ,Stock,USD,2019-04-18,2019-11-29
GNLRX,NMFQS,Mutual Fund,USD,2015-01-02,2017-03-23
GNMA,NASDAQ,ETF,USD,2012-02-21,2019-11-29
GNMAX,NMFQS,Mutual Fund,USD,1993-09-30,2015-04-07
GNMFX,NMFQS,Mutual Fund,USD,2011-01-31,2019-11-29
GNMK,NASDAQ,Stock,USD,2010-05-28,2019-11-29
GNMLF,PINK,Stock,USD,2012-05-04,2019-11-27
GNMNF,OTCGREY,Stock,USD,,
GNMP,NYSE,Stock,USD,2017-10-13,2019-11-29
GNMSF,PINK,Stock,USD,2016-01-07,2019-11-29
GNMTX,NMFQS,Mutual Fund,USD,1999-06-01,2015-04-07
GNMVX,NMFQS,Mutual Fund,USD,2016-01-04,2019-11-29
GNMX,NASDAQ,Stock,USD,2011-04-08,2019-11-29
GNMXX,NMFQS,Mutual Fund,USD,,
GNNDX,NMFQS,Mutual Fund,USD,2018-01-02,2019-11-29
GNNDY,PINK,Stock,USD,2012-08-30,2019-11-29
GNNSF,OTCGREY,Stock,USD,2017-09-28,2019-11-29
GNOIX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-29
GNOLF,PINK,Stock,USD,2004-10-28,2019-11-29
GNOM,NASDAQ,Stock,USD,2019-04-10,2019-11-29
GNOM1,,Stock,USD,,
GNOM2,,Stock,USD,,
GNORX,NMFQS,Mutual Fund,USD,2014-01-02,2017-08-29
GNOW,NASDAQ,Stock,USD,2008-10-22,2019-11-27
GNPG,PINK,Stock,USD,2012-01-09,2019-11-27
GNPR,OTCMKTS,Stock,USD,2017-10-19,2019-11-05
GNPT,PINK,Stock,USD,2005-05-26,2019-11-26
GNPWF,OTCBB,Stock,USD,2017-07-10,2019-11-29
GNPX,NASDAQ,Stock,USD,2018-03-29,2019-11-29
GNR,NYSE ARCA,ETF,USD,2010-09-14,2019-11-29
GNRC,NYSE,Stock,USD,2010-02-11,2019-11-29
GNRD,PINK,Stock,USD,2000-02-09,2019-11-26
GNRL,NASDAQ,Stock,USD,,
GNRRF,OTCMKTS,Stock,USD,2017-10-05,2019-11-15
GNRT,NASDAQ,Stock,USD,2015-06-25,2018-06-12
GNRV,PINK,Stock,USD,2009-11-18,2019-11-29
GNRX,NASDAQ,ETF,USD,2016-01-13,2019-04-05
GNRZX,NMFQS,Mutual Fund,USD,2014-01-02,2017-09-22
GNSC,NASDAQ,Stock,USD,,
GNSG,OTCMKTS,Stock,USD,2017-09-27,2019-11-07
GNSL,NASDAQ,Stock,USD,,
GNSLF,OTCGREY,Stock,USD,,
GNSM,NASDAQ,Stock,USD,2007-07-13,2007-10-25
GNSRX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-29
GNSS,NASDAQ,Stock,USD,,
GNSS,NASDAQ,Stock,USD,1997-05-09,2019-11-29
GNSS1,NASDAQ,Stock,USD,,
GNSYY,NASDAQ,Stock,USD,,
GNT,NYSE,ETF,USD,2011-01-27,2019-11-29
GNT-P-A,NYSE,Stock,USD,2017-10-24,2019-11-29
GNTA,NASDAQ,Stock,USD,,
GNTI,NASDAQ,Stock,USD,,
GNTL,,Stock,USD,,
GNTLF,OTCMKTS,Stock,USD,2017-09-27,2019-10-21
GNTOD,PINK,Stock,USD,2017-09-13,2017-10-02
GNTOF,PINK,Stock,USD,2007-11-06,2019-11-29
GNTW,PINK,Stock,USD,2015-02-04,2019-11-29
GNTX,NASDAQ,Stock,USD,1990-03-26,2019-11-29
GNTY,NASDAQ,Stock,USD,2017-05-09,2019-11-29
GNUS,NASDAQ,Stock,USD,2014-05-05,2019-11-29
GNUSD,OTCBB,Stock,USD,2010-01-04,2016-11-18
GNVC,NASDAQ,Stock,USD,2000-12-12,2017-06-26
GNVH,,Stock,USD,,
GNVIX,NMFQS,Mutual Fund,USD,2008-01-02,2018-02-09
GNVRX,NMFQS,Mutual Fund,USD,2008-01-02,2018-02-09
GNW,NYSE,Stock,USD,2004-05-25,2019-11-29
GNWRX,NMFQS,Mutual Fund,USD,2004-01-02,2019-11-29
GNWSF,PINK,Stock,USD,2016-01-06,2019-11-29
GNXAX,NMFQS,Mutual Fund,USD,2017-06-05,2019-11-29
GNXCF,OTCGREY,Stock,USD,,
GNXCX,NMFQS,Mutual Fund,USD,2017-06-05,2019-11-29
GNXEE,PINK,Stock,USD,,
GNXIX,NMFQS,Mutual Fund,USD,2017-06-05,2019-11-29
GNYPF,PINK,Stock,USD,2014-09-12,2019-11-29
GNYTX,NMFQS,Mutual Fund,USD,1992-01-31,2019-11-29
GNYXX,NMFQS,Mutual Fund,USD,,
GNZR,PINK,Stock,USD,2008-07-07,2019-11-29
GNZUF,PINK,Stock,USD,2010-11-01,2019-11-29
GNZUY,PINK,Stock,USD,,
GO,NASDAQ,Stock,USD,2019-06-20,2019-11-29
GOAL,NASDAQ,Stock,USD,,
GOAT,NYSE ARCA,ETF,USD,2018-10-31,2019-11-29
GOAU,NYSE ARCA,ETF,USD,2017-06-28,2019-11-29
GOAXX,NMFQS,Mutual Fund,USD,,
GOBAX,NMFQS,Mutual Fund,USD,2011-01-03,2019-11-29
GOBCX,NMFQS,Mutual Fund,USD,2011-01-03,2019-11-29
GOBFX,NMFQS,Mutual Fund,USD,2010-01-04,2019-11-29
GOBIX,NMFQS,Mutual Fund,USD,2009-01-02,2019-11-29
GOBK,PINK,Stock,USD,2010-09-03,2019-11-29
GOBSX,NMFQS,Mutual Fund,USD,2007-01-03,2019-11-29
GOCAX,NMFQS,Mutual Fund,USD,2001-01-02,2019-11-29
GOCBX,NMFQS,Mutual Fund,USD,2007-01-03,2016-11-04
GOCCX,NMFQS,Mutual Fund,USD,2007-01-03,2016-11-04
GOCH,OTCMKTS,Stock,USD,2008-02-14,2019-11-29
GOCIX,NMFQS,Mutual Fund,USD,2007-01-03,2016-11-04
GOCOF,PINK,Stock,USD,2018-09-24,2019-10-28
GOCRX,NMFQS,Mutual Fund,USD,2007-01-03,2016-11-04
GOCXX,NMFQS,Mutual Fund,USD,,
GODHF,OTCMKTS,Stock,USD,2018-05-03,2018-05-08
GODYD,OTCMKTS,Stock,USD,2018-03-14,2018-05-14
GODYF,OTCGREY,Stock,USD,2016-02-12,2019-11-21
GOEX,NYSE ARCA,ETF,USD,2010-11-04,2019-11-29
GOEXX,NMFQS,Mutual Fund,USD,,
GOF,NYSE,ETF,USD,2007-07-27,2019-11-29
GOFCX,NMFQS,Mutual Fund,USD,2003-01-02,2019-11-29
GOFF,PINK,Stock,USD,2013-03-13,2019-11-27
GOFFX,NMFQS,Mutual Fund,USD,2019-05-24,2019-11-29
GOFIX,NMFQS,Mutual Fund,USD,2012-01-03,2019-11-29
GOFPY,PINK,Stock,USD,2009-03-17,2019-11-29
GOFXX,NMFQS,Mutual Fund,USD,,
GOGFX,NMFQS,Mutual Fund,USD,1990-01-02,2019-11-29
GOGIX,NMFQS,Mutual Fund,USD,2007-01-03,2019-11-29
